PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,is_male,Embarked_C,Embarked_Q,Embarked_S
26,1,3,0.6551066700569848,0.125,0.5555555555555556,0.514371689306868,0.6000000000000001,0,0,0,0,1
27,0,3,-0.2593380985801533,0.0,0.0,-0.9014585492502322,0.0,1,1,1,0,0
28,0,1,-0.7882253685972146,0.375,0.2222222222222222,2.68179783840375,0.5,0,1,0,0,1
29,1,3,-0.5462523515767144,0.0,0.0,-0.8223994323564052,0.0,1,0,0,1,0
30,0,3,-0.2593380985801533,0.0,0.0,-0.8204699941290208,0.0,1,1,0,0,1
31,0,1,0.8070363583363742,0.0,0.0,0.39025520190162477,0.0,1,1,1,0,0
32,1,1,0.5819976471255492,0.125,0.0,2.080609871989545,0.1,0,0,1,0,0
33,1,3,-0.5462523515767144,0.0,0.0,-0.8375409692255246,0.0,1,0,0,1,0
34,0,2,2.7821223059684366,0.0,0.0,-0.555227682193912,0.0,1,1,0,0,1
35,0,1,-0.10454177133996227,0.125,0.0,1.4886229423451034,0.1,0,1,1,0,0
36,0,1,0.9589660466157636,0.125,0.0,1.0231464884145276,0.1,0,1,0,0,1
37,1,3,-0.2593380985801533,0.0,0.0,-0.9009311921448003,0.0,1,1,1,0,0
38,0,3,-0.6362956803178252,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
39,0,3,-0.8641902127369093,0.25,0.0,-0.03656436738729707,0.2,0,0,0,0,1
40,1,3,-1.1680495892956881,0.125,0.0,-0.4906637333463754,0.1,0,0,1,0,0
41,0,3,0.8070363583363742,0.125,0.0,-0.6516644200510789,0.1,0,0,0,0,1
42,0,2,-0.180506615479657,0.125,0.0,0.11487770378290148,0.1,0,0,0,0,1
43,0,3,-0.2593380985801533,0.0,0.0,-0.8204699941290208,0.0,1,1,1,0,0
44,1,2,-2.00366287483233,0.125,0.2222222222222222,0.7969948676500151,0.30000000000000004,0,0,1,0,0
45,1,3,-0.7882253685972146,0.0,0.0,-0.8223994323564052,0.0,1,0,0,1,0
46,0,3,-0.2593380985801533,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
47,0,3,-0.2593380985801533,0.125,0.0,-0.18229921600558735,0.1,0,1,0,1,0
48,1,3,-0.5462523515767144,0.0,0.0,-0.8375409692255246,0.0,1,0,0,1,0
49,0,3,-0.2593380985801533,0.25,0.0,0.14628698660938566,0.2,0,1,1,0,0
50,0,3,-0.8641902127369093,0.125,0.0,-0.04749573557757927,0.1,0,0,0,0,1
51,0,3,-1.699803498273551,0.5,0.1111111111111111,0.7500500215928564,0.5,0,1,0,0,1
52,0,3,-0.6362956803178252,0.0,0.0,-0.831654886894059,0.0,1,1,0,0,1
53,1,1,1.4907199555936266,0.125,0.0,1.4187243378720669,0.1,0,0,1,0,0
54,1,2,-0.028576927200267572,0.125,0.0,0.32643128521170517,0.1,0,0,0,0,1
55,0,1,2.7061574618287416,0.0,0.1111111111111111,1.201352806713691,0.1,0,1,1,0,0
56,1,1,0.8852248091720784,0.0,0.0,0.6378567709605388,0.0,1,1,0,0,1
57,1,2,-0.6362956803178252,0.0,0.0,-0.555227682193912,0.0,1,0,0,0,1
58,0,3,-0.06655934927011492,0.0,0.0,-0.9009311921448003,0.0,1,1,1,0,0
59,1,2,-1.8517331865529405,0.125,0.2222222222222222,0.39130490848304833,0.30000000000000004,0,0,0,0,1
60,0,3,-1.3959441217147723,0.625,0.2222222222222222,0.9186307868769774,0.7000000000000001,0,1,0,0,1
61,0,3,-0.5603308361781305,0.0,0.0,-0.9009311921448003,0.0,1,1,1,0,0
62,1,1,0.6551066700569848,0.0,0.0,1.4613028926278857,0.0,1,0,0,0,1
63,0,1,1.1868605790348477,0.125,0.0,1.5046957798362925,0.1,0,1,0,0,1
64,0,3,-1.9276980306926352,0.375,0.2222222222222222,0.39668048689789454,0.5,0,1,0,0,1
65,0,1,0.8852248091720784,0.0,0.0,0.39025520190162477,0.0,1,1,1,0,0
66,1,3,-0.2593380985801533,0.125,0.1111111111111111,-0.1983376122571051,0.2,0,1,1,0,0
67,1,2,-0.028576927200267572,0.0,0.0,-0.555227682193912,0.0,1,0,0,0,1
68,0,3,-0.7882253685972146,0.0,0.0,-0.7904288586245943,0.0,1,1,0,0,1
69,1,3,-0.9401550568766041,0.5,0.2222222222222222,-0.8170847630620885,0.6000000000000001,0,0,0,0,1
70,0,3,-0.2564714596193517,0.25,0.0,-0.7350682364384206,0.2,0,1,0,0,1
71,0,2,0.19931760521881653,0.0,0.0,-0.555227682193912,0.0,1,1,0,0,1
72,0,3,-1.0161199010162987,0.625,0.2222222222222222,0.9186307868769774,0.7000000000000001,0,0,0,0,1
73,0,2,-0.6362956803178252,0.0,0.0,1.374892023045903,0.0,1,1,0,0,1
74,0,3,-0.2564714596193517,0.125,0.0,-0.24993991641477714,0.1,0,1,1,0,0
75,1,3,0.19931760521881653,0.0,0.0,1.107253715076522,0.0,1,1,0,0,1
76,0,3,-0.33243630375904637,0.0,0.0,-0.8494147166700848,0.0,1,1,0,0,1
77,0,3,-0.2593380985801533,0.0,0.0,-0.8204699941290208,0.0,1,1,0,0,1
78,0,3,-0.2593380985801533,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
79,1,2,-2.1685065866154676,0.0,0.2222222222222222,0.43526918826097394,0.2,0,1,0,0,1
80,1,3,0.04738791693942713,0.0,0.0,-0.3915077234323614,0.0,1,0,0,0,1
81,0,3,-0.5603308361781305,0.0,0.0,-0.699602419155206,0.0,1,1,0,0,1
82,1,3,-0.028576927200267572,0.0,0.0,-0.649201952486305,0.0,1,1,0,0,1
83,1,3,-0.5462523515767144,0.0,0.0,-0.8331232661807578,0.0,1,0,0,1,0
84,0,1,-0.10454177133996227,0.0,0.0,0.9229349791635119,0.0,1,1,0,0,1
85,1,2,-0.9401550568766041,0.0,0.0,-0.555227682193912,0.0,1,0,0,0,1
86,1,3,0.27528244935851126,0.375,0.0,-0.1606161633152189,0.30000000000000004,0,0,0,0,1
87,0,3,-1.0161199010162987,0.125,0.3333333333333333,0.6055165927725423,0.4,0,1,0,0,1
88,0,3,-0.2593380985801533,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
89,1,1,-0.4843659920384358,0.375,0.2222222222222222,2.68179783840375,0.5,0,0,0,0,1
90,0,3,-0.4084011478987411,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
91,0,3,-0.028576927200267572,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
92,0,3,-0.71226052445752,0.0,0.0,-0.8253120304442059,0.0,1,1,0,0,1
93,0,1,1.2628254231745424,0.125,0.0,1.18807712316781,0.1,0,1,0,0,1
94,0,3,-0.2564714596193517,0.125,0.2222222222222222,0.09472665846168121,0.30000000000000004,0,1,0,0,1
95,0,3,2.2503683969905737,0.0,0.0,-0.8983234796079218,0.0,1,1,0,0,1
96,0,3,-0.2593380985801533,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
97,0,1,3.16194652666691,0.0,0.0,0.613637658050373,0.0,1,1,1,0,0
98,1,1,-0.4843659920384358,0.0,0.1111111111111111,1.2237291282633282,0.1,0,1,1,0,0
99,1,2,0.35124729349820594,0.0,0.1111111111111111,0.20476086118634795,0.1,0,0,0,0,1
100,0,2,0.35124729349820594,0.125,0.0,0.32643128521170517,0.1,0,1,0,0,1
101,0,3,-0.10454177133996227,0.0,0.0,-0.8204699941290208,0.0,1,0,0,0,1
102,0,3,-0.2593380985801533,0.0,0.0,-0.8204699941290208,0.0,1,1,0,0,1
103,0,1,-0.6362956803178252,0.0,0.1111111111111111,1.4261175074523365,0.1,0,1,0,0,1
104,0,3,0.27528244935851126,0.0,0.0,-0.7359559594095256,0.0,1,1,0,0,1
105,0,3,0.57914182591729,0.25,0.0,-0.8170847630620885,0.2,0,1,0,0,1
106,0,3,-0.10454177133996227,0.0,0.0,-0.8204699941290208,0.0,1,1,0,0,1
107,1,3,-0.6362956803178252,0.0,0.0,-0.8494147166700848,0.0,1,0,0,0,1
108,1,3,-0.2593380985801533,0.0,0.0,-0.8345937356877874,0.0,1,1,0,0,1
109,0,3,0.6551066700569848,0.0,0.0,-0.8204699941290208,0.0,1,1,0,0,1
110,1,3,-0.5462523515767144,0.125,0.0,0.2531096794067489,0.1,0,0,0,1,0
111,0,1,1.3387902673142371,0.0,0.0,1.0231464884145276,0.0,1,1,0,0,1
112,0,3,-1.1300671672258409,0.125,0.0,-0.24993991641477714,0.1,0,0,1,0,0
113,0,3,-0.5603308361781305,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
114,0,3,-0.71226052445752,0.125,0.0,-0.6177128543335607,0.1,0,0,0,0,1
115,0,3,-0.9401550568766041,0.0,0.0,-0.24966589657767022,0.0,1,0,1,0,0
116,0,3,-0.6362956803178252,0.0,0.0,-0.8170847630620885,0.0,1,1,0,0,1
117,0,3,3.1239641045970625,0.0,0.0,-0.8375409692255246,0.0,1,1,0,1,0
118,0,2,-0.028576927200267572,0.125,0.0,0.11487770378290148,0.1,0,1,0,0,1
119,0,1,-0.4084011478987411,0.0,0.1111111111111111,2.6193810538388766,0.1,0,1,1,0,0
120,0,3,-2.0796277189720245,0.5,0.2222222222222222,0.5107772368542245,0.6000000000000001,0,0,0,0,1
121,0,2,-0.6362956803178252,0.25,0.0,1.374892023045903,0.2,0,1,0,0,1
122,0,3,-0.2593380985801533,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
123,0,2,0.2373000272886639,0.125,0.0,0.47149778717317564,0.1,0,1,1,0,0
124,1,2,0.2373000272886639,0.0,0.0,-0.35202503269781654,0.0,1,0,0,0,1
125,0,1,1.8705441762921,0.0,0.1111111111111111,1.4261175074523365,0.1,0,1,0,0,1
126,1,3,-1.3199792775750776,0.125,0.0,-0.4906637333463754,0.1,0,1,1,0,0
127,0,3,-0.2593380985801533,0.0,0.0,-0.8375409692255246,0.0,1,1,0,1,0
128,1,3,-0.4084011478987411,0.0,0.0,-0.911973806537225,0.0,1,1,0,0,1
129,1,3,-0.5462523515767144,0.125,0.1111111111111111,0.17676493822332398,0.2,0,0,1,0,0
130,0,3,1.1868605790348477,0.0,0.0,-0.9333439402753758,0.0,1,1,0,0,1
131,0,3,0.27528244935851126,0.0,0.0,-0.8204699941290208,0.0,1,1,1,0,0
132,0,3,-0.71226052445752,0.0,0.0,-0.9236745593388566,0.0,1,1,0,0,1
133,0,3,1.3387902673142371,0.125,0.0,-0.24688303575300566,0.1,0,0,0,0,1
134,1,2,-0.028576927200267572,0.125,0.0,0.32643128521170517,0.1,0,0,0,0,1
135,0,2,-0.33243630375904637,0.0,0.0,-0.35202503269781654,0.0,1,1,0,0,1
136,0,2,-0.4843659920384358,0.0,0.0,-0.2111337309172437,0.0,1,1,1,0,0
137,1,1,-0.7882253685972146,0.0,0.2222222222222222,0.33721371279344026,0.2,0,0,0,0,1
138,0,1,0.57914182591729,0.125,0.0,1.0443667513097306,0.1,0,1,0,0,1
139,0,3,-1.0161199010162987,0.0,0.0,-0.6774563040864732,0.0,1,1,0,0,1
140,0,1,-0.4084011478987411,0.0,0.0,1.4510496605180552,0.0,1,1,1,0,0
141,0,3,-0.5462523515767144,0.0,0.2222222222222222,-0.1983376122571051,0.2,0,0,1,0,0
142,1,3,-0.5603308361781305,0.0,0.0,-0.8375409692255246,0.0,1,0,0,0,1
143,1,3,-0.4084011478987411,0.125,0.0,-0.1606161633152189,0.1,0,0,0,0,1
144,0,3,-0.7882253685972146,0.0,0.0,-0.96290729935534,0.0,1,1,0,1,0
145,0,2,-0.8641902127369093,0.0,0.0,-0.4690940920805801,0.0,1,1,0,0,1
146,0,2,-0.7882253685972146,0.125,0.1111111111111111,0.6726413588893823,0.2,0,1,0,0,1
147,1,3,-0.180506615479657,0.0,0.0,-0.8321480295338105,0.0,1,1,0,0,1
148,0,3,-1.5478738099941616,0.25,0.2222222222222222,0.6055165927725423,0.4,0,0,0,0,1
149,0,2,0.5411594038474428,0.0,0.2222222222222222,0.32643128521170517,0.2,0,1,0,0,1
150,0,2,0.9589660466157636,0.0,0.0,-0.35202503269781654,0.0,1,1,0,0,1
151,0,2,1.642649643873016,0.0,0.0,-0.38768177589493785,0.0,1,1,0,0,1
152,1,1,-0.5603308361781305,0.125,0.0,1.2744931206598145,0.1,0,0,0,0,1
153,0,3,1.984491442501642,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
154,0,3,0.8450187804062216,0.0,0.2222222222222222,-0.24688303575300566,0.2,0,1,0,0,1
155,0,3,-0.2593380985801533,0.0,0.0,-0.8905271810599494,0.0,1,1,0,0,1
156,0,1,1.642649643873016,0.0,0.1111111111111111,1.1914642388072025,0.1,0,1,1,0,0
157,1,3,-1.0161199010162987,0.0,0.0,-0.8395144162261178,0.0,1,0,0,1,0
158,0,3,0.04738791693942713,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
159,0,3,-0.2593380985801533,0.0,0.0,-0.7350682364384206,0.0,1,1,0,0,1
160,0,3,-0.2593380985801533,1.0,0.2222222222222222,1.3186165666534069,1.0,0,1,0,0,1
161,0,3,1.110895734895153,0.0,0.1111111111111111,-0.14540227043656537,0.1,0,1,0,0,1
162,1,2,0.8070363583363742,0.0,0.0,-0.16676501869789714,0.0,1,0,0,0,1
163,0,3,-0.2564714596193517,0.0,0.0,-0.8345937356877874,0.0,1,1,0,0,1
164,0,3,-0.9401550568766041,0.0,0.0,-0.7350682364384206,0.0,1,1,0,0,1
165,0,3,-2.1555925631117194,0.5,0.1111111111111111,0.7500500215928564,0.5,0,1,0,0,1
166,1,3,-1.5478738099941616,0.0,0.2222222222222222,0.09232989484760504,0.2,0,1,0,0,1
167,1,1,0.5819976471255492,0.0,0.1111111111111111,1.0800234945068528,0.1,0,0,0,0,1
168,0,3,1.1868605790348477,0.125,0.4444444444444444,0.39668048689789454,0.5,0,0,0,0,1
169,0,1,0.8852248091720784,0.0,0.0,0.3235578350856101,0.0,1,1,0,0,1
170,0,3,-0.10454177133996227,0.0,0.0,1.107253715076522,0.0,1,1,0,0,1
171,0,1,2.402298085269963,0.0,0.0,0.5796439252222684,0.0,1,1,0,0,1
172,0,3,-1.9276980306926352,0.5,0.1111111111111111,0.43956443209698404,0.5,0,1,0,1,0
173,1,3,-2.1555925631117194,0.125,0.1111111111111111,-0.4998517081352588,0.2,0,0,0,0,1
174,0,3,-0.6362956803178252,0.0,0.0,-0.8170847630620885,0.0,1,1,0,0,1
175,0,1,2.0224738645714893,0.0,0.0,0.4920708068581073,0.0,1,1,1,0,0
176,0,3,-0.8641902127369093,0.125,0.1111111111111111,-0.8253120304442059,0.2,0,1,0,0,1
177,0,3,-0.2593380985801533,0.375,0.1111111111111111,0.30582333099706455,0.4,0,1,0,0,1
178,0,1,1.5666847997333213,0.0,0.0,0.4253218193505488,0.0,1,0,1,0,0
179,0,2,0.04738791693942713,0.0,0.0,-0.35202503269781654,0.0,1,1,0,0,1
180,0,3,0.5031769817775954,0.0,0.0,-3.0781835370368356,0.0,1,1,0,0,1
181,0,3,-0.5462523515767144,1.0,0.2222222222222222,1.3186165666534069,1.0,0,0,0,0,1
182,0,2,0.10932811232244531,0.0,0.0,-0.2108633765672892,0.0,1,1,1,0,0
183,0,3,-1.5478738099941616,0.5,0.2222222222222222,0.514371689306868,0.6000000000000001,0,1,0,0,1
184,1,2,-2.1555925631117194,0.25,0.1111111111111111,0.7324461080494623,0.30000000000000004,0,1,0,0,1
185,1,3,-1.9276980306926352,0.0,0.2222222222222222,0.1619188027618722,0.2,0,0,0,0,1
186,0,1,0.8852248091720784,0.0,0.0,0.9834106412875242,0.0,1,1,0,0,1
187,1,3,-0.5462523515767144,0.125,0.0,-0.18229921600558735,0.1,0,0,0,1,0
188,1,1,1.1868605790348477,0.0,0.0,0.347262515759095,0.0,1,1,0,0,1
189,0,3,0.8070363583363742,0.125,0.1111111111111111,-0.18229921600558735,0.2,0,1,0,1,0
190,0,3,0.5031769817775954,0.0,0.0,-0.8204699941290208,0.0,1,1,0,0,1
191,1,2,0.19931760521881653,0.0,0.0,-0.35202503269781654,0.0,1,0,0,0,1
192,0,2,-0.7882253685972146,0.0,0.0,-0.35202503269781654,0.0,1,1,0,0,1
193,1,3,-0.7882253685972146,0.125,0.0,-0.8253120304442059,0.1,0,0,0,0,1
194,1,2,-2.00366287483233,0.125,0.1111111111111111,0.32643128521170517,0.2,0,1,0,0,1
195,1,1,1.110895734895153,0.0,0.0,0.39025520190162477,0.0,1,0,1,0,0
196,1,1,2.1744035528508787,0.0,0.0,2.080609871989545,0.0,1,0,1,0,0
197,0,3,-0.2593380985801533,0.0,0.0,-0.8375409692255246,0.0,1,1,0,1,0
198,0,3,0.9589660466157636,0.0,0.1111111111111111,-0.7630585469915707,0.1,0,1,0,0,1
199,1,3,-0.5462523515767144,0.0,0.0,-0.8375409692255246,0.0,1,0,0,1,0
200,0,2,-0.4084011478987411,0.0,0.0,-0.35202503269781654,0.0,1,0,0,0,1
201,0,3,-0.10454177133996227,0.0,0.0,-0.649201952486305,0.0,1,1,0,0,1
202,0,3,-0.2593380985801533,1.0,0.2222222222222222,1.3186165666534069,1.0,0,1,0,0,1
203,0,3,0.35124729349820594,0.0,0.0,-0.9973579835857036,0.0,1,1,0,0,1
204,0,3,1.2248430011046951,0.0,0.0,-0.9014585492502322,0.0,1,1,1,0,0
205,1,3,-0.8641902127369093,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
206,0,3,-2.0796277189720245,0.0,0.1111111111111111,-0.5586016797092096,0.1,0,0,0,0,1
207,0,3,0.19931760521881653,0.125,0.0,-0.1606161633152189,0.1,0,1,0,0,1
208,1,3,-0.2564714596193517,0.0,0.0,0.005387445388772387,0.0,1,1,1,0,0
209,1,3,-1.0161199010162987,0.0,0.0,-0.8375409692255246,0.0,1,0,0,1,0
210,1,1,0.8070363583363742,0.0,0.0,0.5019377809748363,0.0,1,1,1,0,0
211,0,3,-0.4084011478987411,0.0,0.0,-0.9236745593388566,0.0,1,1,0,0,1
212,1,2,0.42721213763790067,0.0,0.0,0.11487770378290148,0.0,1,0,0,0,1
213,0,3,-0.5603308361781305,0.0,0.0,-0.8983234796079218,0.0,1,1,0,0,1
214,0,2,0.04738791693942713,0.0,0.0,-0.35202503269781654,0.0,1,1,0,0,1
215,0,3,-0.2593380985801533,0.125,0.0,-0.8375409692255246,0.1,0,1,0,1,0
216,1,1,0.12335276107912184,0.125,0.0,1.8168204000705495,0.1,0,0,1,0,0
217,1,3,-0.180506615479657,0.0,0.0,-0.8170847630620885,0.0,1,0,0,0,1
218,0,2,0.9589660466157636,0.125,0.0,0.36399923090451786,0.1,0,1,0,0,1
219,1,1,0.19931760521881653,0.0,0.0,1.412893630707887,0.0,1,0,1,0,0
220,0,2,0.04738791693942713,0.0,0.0,-0.555227682193912,0.0,1,1,0,0,1
221,1,3,-1.0161199010162987,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
222,0,2,-0.180506615479657,0.0,0.0,-0.35202503269781654,0.0,1,1,0,0,1
223,0,3,1.642649643873016,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
224,0,3,-0.2593380985801533,0.0,0.0,-0.8204699941290208,0.0,1,1,0,0,1
225,1,1,0.6551066700569848,0.125,0.0,1.581555327886654,0.1,0,1,0,0,1
226,0,3,-0.5603308361781305,0.0,0.0,-0.6640655852431808,0.0,1,1,0,0,1
227,1,2,-0.7882253685972146,0.0,0.0,-0.555227682193912,0.0,1,1,0,0,1
228,0,3,-0.6742781023876726,0.0,0.0,-0.8983234796079218,0.0,1,1,0,0,1
229,0,2,-0.8641902127369093,0.0,0.0,-0.35202503269781654,0.0,1,1,0,0,1
230,0,3,-0.5462523515767144,0.375,0.1111111111111111,0.30582333099706455,0.4,0,0,0,0,1
231,1,1,0.42721213763790067,0.125,0.0,1.5046957798362925,0.1,0,0,0,0,1
232,0,3,-0.028576927200267572,0.0,0.0,-0.8345937356877874,0.0,1,1,0,0,1
233,0,2,2.2503683969905737,0.0,0.0,-0.3157755360088145,0.0,1,1,0,0,1
234,1,3,-1.8517331865529405,0.5,0.2222222222222222,0.514371689306868,0.6000000000000001,0,0,0,0,1
235,0,2,-0.4084011478987411,0.0,0.0,-0.555227682193912,0.0,1,1,0,0,1
236,0,3,-0.5462523515767144,0.0,0.0,-0.8614265340388998,0.0,1,0,0,0,1
237,0,2,1.110895734895153,0.125,0.0,0.32643128521170517,0.1,0,1,0,0,1
238,1,2,-1.6238386541338563,0.0,0.2222222222222222,0.3359521328317571,0.2,0,0,0,0,1
239,0,2,-0.7882253685972146,0.0,0.0,-0.555227682193912,0.0,1,1,0,0,1
240,0,2,0.27528244935851126,0.0,0.0,-0.4069548098360698,0.0,1,1,0,0,1
241,0,3,-0.5462523515767144,0.125,0.0,-0.24993991641477714,0.1,0,0,1,0,0
242,1,3,-0.5462523515767144,0.125,0.0,-0.18229921600558735,0.1,0,0,0,1,0
243,0,2,-0.028576927200267572,0.0,0.0,-0.555227682193912,0.0,1,1,0,0,1
244,0,3,-0.5603308361781305,0.0,0.0,-0.9140948493777387,0.0,1,1,0,0,1
245,0,3,0.04738791693942713,0.0,0.0,-0.9014585492502322,0.0,1,1,1,0,0
246,0,1,1.110895734895153,0.25,0.0,1.581555327886654,0.2,0,1,0,1,0
247,0,3,-0.33243630375904637,0.0,0.0,-0.8345937356877874,0.0,1,0,0,0,1
248,1,2,-0.4084011478987411,0.0,0.2222222222222222,-0.24688303575300566,0.2,0,0,0,0,1
249,1,1,0.57914182591729,0.125,0.1111111111111111,1.0338921247522208,0.2,0,1,0,0,1
250,0,2,1.8705441762921,0.125,0.0,0.32643128521170517,0.1,0,1,0,0,1
251,0,3,-0.2593380985801533,0.0,0.0,-0.8983234796079218,0.0,1,1,0,0,1
252,0,3,-0.028576927200267572,0.125,0.1111111111111111,-0.5586016797092096,0.2,0,0,0,0,1
253,0,1,2.4782629294096576,0.0,0.0,0.347262515759095,0.0,1,1,0,0,1
254,0,3,0.04738791693942713,0.125,0.0,-0.14540227043656537,0.1,0,1,0,0,1
255,0,3,0.8830012024760688,0.0,0.2222222222222222,0.0772228011765089,0.2,0,0,0,0,1
256,1,3,-0.028576927200267572,0.0,0.2222222222222222,-0.1983376122571051,0.2,0,0,1,0,0
257,1,1,0.5819976471255492,0.0,0.0,1.4510496605180552,0.0,1,0,1,0,0
258,1,1,0.04738791693942713,0.0,0.0,1.5410401486561047,0.0,1,0,0,0,1
259,1,1,0.42721213763790067,0.0,0.0,3.3687131372517345,0.0,1,0,1,0,0
260,1,2,1.5666847997333213,0.0,0.1111111111111111,0.32643128521170517,0.1,0,0,0,0,1
261,0,3,-0.2593380985801533,0.0,0.0,-0.8375409692255246,0.0,1,1,0,1,0
262,1,3,-2.00366287483233,0.5,0.2222222222222222,0.514371689306868,0.6000000000000001,0,1,0,0,1
263,0,1,1.7186144880127106,0.125,0.1111111111111111,1.4568296208187694,0.2,0,1,0,0,1
264,0,1,0.8070363583363742,0.0,0.0,-3.0781835370368356,0.0,1,1,0,0,1
265,0,3,-0.5462523515767144,0.0,0.0,-0.8375409692255246,0.0,1,0,0,1,0
266,0,2,0.5031769817775954,0.0,0.0,-0.555227682193912,0.0,1,1,0,0,1
267,0,3,-1.0161199010162987,0.5,0.1111111111111111,0.7500500215928564,0.5,0,1,0,0,1
268,1,3,-0.33243630375904637,0.125,0.0,-0.8345937356877874,0.1,0,1,0,0,1
269,1,1,2.1744035528508787,0.0,0.1111111111111111,2.1281096631117453,0.1,0,0,0,0,1
270,1,1,0.42721213763790067,0.0,0.0,2.001410967147044,0.0,1,0,0,0,1
271,0,1,0.8852248091720784,0.0,0.0,0.5019377809748363,0.0,1,1,0,0,1
272,1,3,-0.33243630375904637,0.0,0.0,-3.0781835370368356,0.0,1,1,0,0,1
273,1,2,0.8830012024760688,0.0,0.1111111111111111,0.04192942817870387,0.1,0,0,0,0,1
274,0,1,0.57914182591729,0.0,0.1111111111111111,0.4590957225503606,0.1,0,1,1,0,0
275,1,3,-0.5462523515767144,0.0,0.0,-0.8375409692255246,0.0,1,0,0,1,0
276,1,1,2.5542277735493526,0.125,0.0,1.4349310175814904,0.1,0,0,0,0,1
277,0,3,1.1868605790348477,0.0,0.0,-0.8375409692255246,0.0,1,0,0,0,1
278,0,2,0.10932811232244531,0.0,0.0,-3.0781835370368356,0.0,1,1,0,0,1
279,0,3,-1.699803498273551,0.5,0.1111111111111111,0.43956443209698404,0.5,0,1,0,1,0
280,1,3,0.42721213763790067,0.125,0.1111111111111111,0.07904736094597022,0.2,0,0,0,0,1
281,0,3,2.7061574618287416,0.0,0.0,-0.8375409692255246,0.0,1,1,0,1,0
282,0,3,-0.10454177133996227,0.0,0.0,-0.8253120304442059,0.0,1,1,0,0,1
283,0,3,-1.0161199010162987,0.0,0.0,-0.649201952486305,0.0,1,1,0,0,1
284,1,3,-0.7882253685972146,0.0,0.0,-0.8027172900910506,0.0,1,1,0,0,1
285,0,1,0.8852248091720784,0.0,0.0,0.32643128521170517,0.0,1,1,0,0,1
286,0,3,0.27528244935851126,0.0,0.0,-0.7350682364384206,0.0,1,1,1,0,0
