PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,is_male,Embarked_C,Embarked_Q,Embarked_S
67,1.0,2,29.0,0,0,10.5,0,1,0,0,0,1
68,0.0,3,19.0,0,0,8.1583,0,1,1,0,0,1
69,1.0,3,17.0,4,2,7.925,6,0,0,0,0,1
70,0.0,3,26.0,2,0,8.6625,2,0,1,0,0,1
71,0.0,2,32.0,0,0,10.5,0,1,1,0,0,1
72,0.0,3,16.0,5,2,46.9,7,0,0,0,0,1
73,0.0,2,21.0,0,0,73.5,0,1,1,0,0,1
74,0.0,3,26.0,1,0,14.4542,1,0,1,1,0,0
75,1.0,3,32.0,0,0,56.4958,0,1,1,0,0,1
76,0.0,3,25.0,0,0,7.65,0,1,1,0,0,1
77,0.0,3,25.962263610315187,0,0,7.8958,0,1,1,0,0,1
78,0.0,3,25.962263610315187,0,0,8.05,0,1,1,0,0,1
79,1.0,2,0.83,0,2,29.0,2,0,1,0,0,1
80,1.0,3,30.0,0,0,12.475,0,1,0,0,0,1
81,0.0,3,22.0,0,0,9.0,0,1,1,0,0,1
82,1.0,3,29.0,0,0,9.5,0,1,1,0,0,1
83,1.0,3,22.185328947368422,0,0,7.7875,0,1,0,0,1,0
84,0.0,1,28.0,0,0,47.1,0,1,1,0,0,1
85,1.0,2,17.0,0,0,10.5,0,1,0,0,0,1
86,1.0,3,33.0,3,0,15.85,3,0,0,0,0,1
87,0.0,3,16.0,1,3,34.375,4,0,1,0,0,1
88,0.0,3,25.962263610315187,0,0,8.05,0,1,1,0,0,1
89,1.0,1,23.0,3,2,263.0,5,0,0,0,0,1
90,0.0,3,24.0,0,0,8.05,0,1,1,0,0,1
91,0.0,3,29.0,0,0,8.05,0,1,1,0,0,1
92,0.0,3,20.0,0,0,7.8542,0,1,1,0,0,1
93,0.0,1,46.0,1,0,61.175,1,0,1,0,0,1
94,0.0,3,26.0,1,2,20.575,3,0,1,0,0,1
95,0.0,3,59.0,0,0,7.25,0,1,1,0,0,1
96,0.0,3,25.962263610315187,0,0,8.05,0,1,1,0,0,1
97,0.0,1,71.0,0,0,34.6542,0,1,1,1,0,0
98,1.0,1,23.0,0,1,63.3583,1,0,1,1,0,0
99,1.0,2,34.0,0,1,23.0,1,0,0,0,0,1
100,0.0,2,34.0,1,0,26.0,1,0,1,0,0,1
101,0.0,3,28.0,0,0,7.8958,0,1,0,0,0,1
102,0.0,3,25.962263610315187,0,0,7.8958,0,1,1,0,0,1
103,0.0,1,21.0,0,1,77.2875,1,0,1,0,0,1
104,0.0,3,33.0,0,0,8.6542,0,1,1,0,0,1
105,0.0,3,37.0,2,0,7.925,2,0,1,0,0,1
106,0.0,3,28.0,0,0,7.8958,0,1,1,0,0,1
107,1.0,3,21.0,0,0,7.65,0,1,0,0,0,1
108,1.0,3,25.962263610315187,0,0,7.775,0,1,1,0,0,1
109,0.0,3,38.0,0,0,7.8958,0,1,1,0,0,1
110,1.0,3,22.185328947368422,1,0,24.15,1,0,0,0,1,0
111,0.0,1,47.0,0,0,52.0,0,1,1,0,0,1
112,0.0,3,14.5,1,0,14.4542,1,0,0,1,0,0
113,0.0,3,22.0,0,0,8.05,0,1,1,0,0,1
114,0.0,3,20.0,1,0,9.825,1,0,0,0,0,1
115,0.0,3,17.0,0,0,14.4583,0,1,0,1,0,0
116,0.0,3,21.0,0,0,7.925,0,1,1,0,0,1
117,0.0,3,70.5,0,0,7.75,0,1,1,0,1,0
118,0.0,2,29.0,1,0,21.0,1,0,1,0,0,1
119,0.0,1,24.0,0,1,247.5208,1,0,1,1,0,0
120,0.0,3,2.0,4,2,31.275,6,0,0,0,0,1
121,0.0,2,21.0,2,0,73.5,2,0,1,0,0,1
122,0.0,3,25.962263610315187,0,0,8.05,0,1,1,0,0,1
123,0.0,2,32.5,1,0,30.0708,1,0,1,1,0,0
124,1.0,2,32.5,0,0,13.0,0,1,0,0,0,1
125,0.0,1,54.0,0,1,77.2875,1,0,1,0,0,1
126,1.0,3,12.0,1,0,11.2417,1,0,1,1,0,0
127,0.0,3,25.962263610315187,0,0,7.75,0,1,1,0,1,0
128,1.0,3,24.0,0,0,7.1417,0,1,1,0,0,1
129,1.0,3,22.185328947368422,1,1,22.3583,2,0,0,1,0,0
130,0.0,3,45.0,0,0,6.975,0,1,1,0,0,1
131,0.0,3,33.0,0,0,7.8958,0,1,1,1,0,0
132,0.0,3,20.0,0,0,7.05,0,1,1,0,0,1
133,0.0,3,47.0,1,0,14.5,1,0,0,0,0,1
134,1.0,2,29.0,1,0,26.0,1,0,0,0,0,1
135,0.0,2,25.0,0,0,13.0,0,1,1,0,0,1
136,0.0,2,23.0,0,0,15.0458,0,1,1,1,0,0
137,1.0,1,19.0,0,2,26.2833,2,0,0,0,0,1
138,0.0,1,37.0,1,0,53.1,1,0,1,0,0,1
139,0.0,3,16.0,0,0,9.2167,0,1,1,0,0,1
140,0.0,1,24.0,0,0,79.2,0,1,1,1,0,0
141,0.0,3,22.185328947368422,0,2,15.2458,2,0,0,1,0,0
142,1.0,3,22.0,0,0,7.75,0,1,0,0,0,1
143,1.0,3,24.0,1,0,15.85,1,0,0,0,0,1
144,0.0,3,19.0,0,0,6.75,0,1,1,0,1,0
145,0.0,2,18.0,0,0,11.5,0,1,1,0,0,1
146,0.0,2,19.0,1,1,36.75,2,0,1,0,0,1
147,1.0,3,27.0,0,0,7.7958,0,1,1,0,0,1
148,0.0,3,9.0,2,2,34.375,4,0,0,0,0,1
149,0.0,2,36.5,0,2,26.0,2,0,1,0,0,1
150,0.0,2,42.0,0,0,13.0,0,1,1,0,0,1
151,0.0,2,51.0,0,0,12.525,0,1,1,0,0,1
152,1.0,1,22.0,1,0,66.6,1,0,0,0,0,1
153,0.0,3,55.5,0,0,8.05,0,1,1,0,0,1
154,0.0,3,40.5,0,2,14.5,2,0,1,0,0,1
155,0.0,3,25.962263610315187,0,0,7.3125,0,1,1,0,0,1
156,0.0,1,51.0,0,1,61.3792,1,0,1,1,0,0
157,1.0,3,16.0,0,0,7.7333,0,1,0,0,1,0
158,0.0,3,30.0,0,0,8.05,0,1,1,0,0,1
159,0.0,3,25.962263610315187,0,0,8.6625,0,1,1,0,0,1
160,0.0,3,25.962263610315187,8,2,69.55,10,0,1,0,0,1
161,0.0,3,44.0,0,1,16.1,1,0,1,0,0,1
162,1.0,2,40.0,0,0,15.75,0,1,0,0,0,1
163,0.0,3,26.0,0,0,7.775,0,1,1,0,0,1
164,0.0,3,17.0,0,0,8.6625,0,1,1,0,0,1
165,0.0,3,1.0,4,1,39.6875,5,0,1,0,0,1
166,1.0,3,9.0,0,2,20.525,2,0,1,0,0,1
167,1.0,1,37.037593984962406,0,1,55.0,1,0,0,0,0,1
168,0.0,3,45.0,1,4,27.9,5,0,0,0,0,1
169,0.0,1,41.02927152317881,0,0,25.925,0,1,1,0,0,1
170,0.0,3,28.0,0,0,56.4958,0,1,1,0,0,1
171,0.0,1,61.0,0,0,33.5,0,1,1,0,0,1
172,0.0,3,4.0,4,1,29.125,5,0,1,0,1,0
173,1.0,3,1.0,1,1,11.1333,2,0,0,0,0,1
174,0.0,3,21.0,0,0,7.925,0,1,1,0,0,1
175,0.0,1,56.0,0,0,30.6958,0,1,1,1,0,0
176,0.0,3,18.0,1,1,7.8542,2,0,1,0,0,1
177,0.0,3,25.962263610315187,3,1,25.4667,4,0,1,0,0,1
178,0.0,1,50.0,0,0,28.7125,0,1,0,1,0,0
179,0.0,2,30.0,0,0,13.0,0,1,1,0,0,1
180,0.0,3,36.0,0,0,0.0,0,1,1,0,0,1
181,0.0,3,22.185328947368422,8,2,69.55,10,0,0,0,0,1
182,0.0,2,30.815379746835443,0,0,15.05,0,1,1,1,0,0
183,0.0,3,9.0,4,2,31.3875,6,0,1,0,0,1
184,1.0,2,1.0,2,1,39.0,3,0,1,0,0,1
185,1.0,3,4.0,0,2,22.025,2,0,0,0,0,1
186,0.0,1,41.02927152317881,0,0,50.0,0,1,1,0,0,1
187,1.0,3,22.185328947368422,1,0,15.5,1,0,0,0,1,0
188,1.0,1,45.0,0,0,26.55,0,1,1,0,0,1
189,0.0,3,40.0,1,1,15.5,2,0,1,0,1,0
190,0.0,3,36.0,0,0,7.8958,0,1,1,0,0,1
191,1.0,2,32.0,0,0,13.0,0,1,0,0,0,1
192,0.0,2,19.0,0,0,13.0,0,1,1,0,0,1
193,1.0,3,19.0,1,0,7.8542,1,0,0,0,0,1
194,1.0,2,3.0,1,1,26.0,2,0,1,0,0,1
195,1.0,1,44.0,0,0,27.7208,0,1,0,1,0,0
196,1.0,1,58.0,0,0,146.5208,0,1,0,1,0,0
197,0.0,3,25.962263610315187,0,0,7.75,0,1,1,0,1,0
198,0.0,3,42.0,0,1,8.4042,1,0,1,0,0,1
199,1.0,3,22.185328947368422,0,0,7.75,0,1,0,0,1,0
200,0.0,2,24.0,0,0,13.0,0,1,0,0,0,1
201,0.0,3,28.0,0,0,9.5,0,1,1,0,0,1
202,0.0,3,25.962263610315187,8,2,69.55,10,0,1,0,0,1
203,0.0,3,34.0,0,0,6.4958,0,1,1,0,0,1
204,0.0,3,45.5,0,0,7.225,0,1,1,1,0,0
205,1.0,3,18.0,0,0,8.05,0,1,1,0,0,1
206,0.0,3,2.0,0,1,10.4625,1,0,0,0,0,1
207,0.0,3,32.0,1,0,15.85,1,0,1,0,0,1
208,1.0,3,26.0,0,0,18.7875,0,1,1,1,0,0
209,1.0,3,16.0,0,0,7.75,0,1,0,0,1,0
210,1.0,1,40.0,0,0,31.0,0,1,1,1,0,0
211,0.0,3,24.0,0,0,7.05,0,1,1,0,0,1
212,1.0,2,35.0,0,0,21.0,0,1,0,0,0,1
213,0.0,3,22.0,0,0,7.25,0,1,1,0,0,1
214,0.0,2,30.0,0,0,13.0,0,1,1,0,0,1
215,0.0,3,25.962263610315187,1,0,7.75,1,0,1,0,1,0
216,1.0,1,31.0,1,0,113.275,1,0,0,1,0,0
217,1.0,3,27.0,0,0,7.925,0,1,0,0,0,1
218,0.0,2,42.0,1,0,27.0,1,0,1,0,0,1
219,1.0,1,32.0,0,0,76.2917,0,1,0,1,0,0
220,0.0,2,30.0,0,0,10.5,0,1,1,0,0,1
221,1.0,3,16.0,0,0,8.05,0,1,1,0,0,1
222,0.0,2,27.0,0,0,13.0,0,1,1,0,0,1
223,0.0,3,51.0,0,0,8.05,0,1,1,0,0,1
224,0.0,3,25.962263610315187,0,0,7.8958,0,1,1,0,0,1
225,1.0,1,38.0,1,0,90.0,1,0,1,0,0,1
226,0.0,3,22.0,0,0,9.35,0,1,1,0,0,1
227,1.0,2,19.0,0,0,10.5,0,1,1,0,0,1
228,0.0,3,20.5,0,0,7.25,0,1,1,0,0,1
229,0.0,2,18.0,0,0,13.0,0,1,1,0,0,1
230,0.0,3,22.185328947368422,3,1,25.4667,4,0,0,0,0,1
231,1.0,1,35.0,1,0,83.475,1,0,0,0,0,1
232,0.0,3,29.0,0,0,7.775,0,1,1,0,0,1
233,0.0,2,59.0,0,0,13.5,0,1,1,0,0,1
234,1.0,3,5.0,4,2,31.3875,6,0,0,0,0,1
235,0.0,2,24.0,0,0,10.5,0,1,1,0,0,1
236,0.0,3,22.185328947368422,0,0,7.55,0,1,0,0,0,1
237,0.0,2,44.0,1,0,26.0,1,0,1,0,0,1
238,1.0,2,8.0,0,2,26.25,2,0,0,0,0,1
239,0.0,2,19.0,0,0,10.5,0,1,1,0,0,1
240,0.0,2,33.0,0,0,12.275,0,1,1,0,0,1
241,0.0,3,22.185328947368422,1,0,14.4542,1,0,0,1,0,0
242,1.0,3,22.185328947368422,1,0,15.5,1,0,0,0,1,0
243,0.0,2,29.0,0,0,10.5,0,1,1,0,0,1
244,0.0,3,22.0,0,0,7.125,0,1,1,0,0,1
245,0.0,3,30.0,0,0,7.225,0,1,1,1,0,0
246,0.0,1,44.0,2,0,90.0,2,0,1,0,1,0
247,0.0,3,25.0,0,0,7.775,0,1,0,0,0,1
248,1.0,2,24.0,0,2,14.5,2,0,0,0,0,1
249,1.0,1,37.0,1,1,52.5542,2,0,1,0,0,1
250,0.0,2,54.0,1,0,26.0,1,0,1,0,0,1
251,0.0,3,25.962263610315187,0,0,7.25,0,1,1,0,0,1
252,0.0,3,29.0,1,1,10.4625,2,0,0,0,0,1
253,0.0,1,62.0,0,0,26.55,0,1,1,0,0,1
254,0.0,3,30.0,1,0,16.1,1,0,1,0,0,1
255,0.0,3,41.0,0,2,20.2125,2,0,0,0,0,1
256,1.0,3,29.0,0,2,15.2458,2,0,0,1,0,0
257,1.0,1,37.037593984962406,0,0,79.2,0,1,0,1,0,0
258,1.0,1,30.0,0,0,86.5,0,1,0,0,0,1
259,1.0,1,35.0,0,0,512.3292,0,1,0,1,0,0
260,1.0,2,50.0,0,1,26.0,1,0,0,0,0,1
261,0.0,3,25.962263610315187,0,0,7.75,0,1,1,0,1,0
262,1.0,3,3.0,4,2,31.3875,6,0,1,0,0,1
263,0.0,1,52.0,1,1,79.65,2,0,1,0,0,1
264,0.0,1,40.0,0,0,0.0,0,1,1,0,0,1
265,0.0,3,22.185328947368422,0,0,7.75,0,1,0,0,1,0
266,0.0,2,36.0,0,0,10.5,0,1,1,0,0,1
267,0.0,3,16.0,4,1,39.6875,5,0,1,0,0,1
268,1.0,3,25.0,1,0,7.775,1,0,1,0,0,1
269,1.0,1,58.0,0,1,153.4625,1,0,0,0,0,1
270,1.0,1,35.0,0,0,135.6333,0,1,0,0,0,1
271,0.0,1,41.02927152317881,0,0,31.0,0,1,1,0,0,1
272,1.0,3,25.0,0,0,0.0,0,1,1,0,0,1
273,1.0,2,41.0,0,1,19.5,1,0,0,0,0,1
274,0.0,1,37.0,0,1,29.7,1,0,1,1,0,0
275,1.0,3,22.185328947368422,0,0,7.75,0,1,0,0,1,0
276,1.0,1,63.0,1,0,77.9583,1,0,0,0,0,1
277,0.0,3,45.0,0,0,7.75,0,1,0,0,0,1
278,0.0,2,30.815379746835443,0,0,0.0,0,1,1,0,0,1
279,0.0,3,7.0,4,1,29.125,5,0,1,0,1,0
280,1.0,3,35.0,1,1,20.25,2,0,0,0,0,1
281,0.0,3,65.0,0,0,7.75,0,1,1,0,1,0
282,0.0,3,28.0,0,0,7.8542,0,1,1,0,0,1
283,0.0,3,16.0,0,0,9.5,0,1,1,0,0,1
284,1.0,3,19.0,0,0,8.05,0,1,1,0,0,1
285,0.0,1,41.02927152317881,0,0,26.0,0,1,1,0,0,1
286,0.0,3,33.0,0,0,8.6625,0,1,1,1,0,0
287,1.0,3,30.0,0,0,9.5,0,1,1,0,0,1
288,0.0,3,22.0,0,0,7.8958,0,1,1,0,0,1
289,1.0,2,42.0,0,0,13.0,0,1,1,0,0,1
290,1.0,3,22.0,0,0,7.75,0,1,0,0,1,0
291,1.0,1,26.0,0,0,78.85,0,1,0,0,0,1
292,1.0,1,19.0,1,0,91.0792,1,0,0,1,0,0
293,0.0,2,36.0,0,0,12.875,0,1,1,1,0,0
294,0.0,3,24.0,0,0,8.85,0,1,0,0,0,1
295,0.0,3,24.0,0,0,7.8958,0,1,1,0,0,1
296,0.0,1,41.02927152317881,0,0,27.7208,0,1,1,1,0,0
297,0.0,3,23.5,0,0,7.2292,0,1,1,1,0,0
298,0.0,1,2.0,1,2,151.55,3,0,0,0,0,1
299,1.0,1,41.02927152317881,0,0,30.5,0,1,1,0,0,1
300,1.0,1,50.0,0,1,247.5208,1,0,0,1,0,0
301,1.0,3,22.185328947368422,0,0,7.75,0,1,0,0,1,0
302,1.0,3,25.962263610315187,2,0,23.25,2,0,1,0,1,0
303,0.0,3,19.0,0,0,0.0,0,1,1,0,0,1
304,1.0,2,27.499223300970876,0,0,12.35,0,1,0,0,1,0
305,0.0,3,25.962263610315187,0,0,8.05,0,1,1,0,0,1
306,1.0,1,0.92,1,2,151.55,3,0,1,0,0,1
307,1.0,1,37.037593984962406,0,0,110.8833,0,1,0,1,0,0
308,1.0,1,17.0,1,0,108.9,1,0,0,1,0,0
309,0.0,2,30.0,1,0,24.0,1,0,1,1,0,0
310,1.0,1,30.0,0,0,56.9292,0,1,0,1,0,0
311,1.0,1,24.0,0,0,83.1583,0,1,0,1,0,0
312,1.0,1,18.0,2,2,262.375,4,0,0,1,0,0
313,0.0,2,26.0,1,1,26.0,2,0,0,0,0,1
314,0.0,3,28.0,0,0,7.8958,0,1,1,0,0,1
315,0.0,2,43.0,1,1,26.25,2,0,1,0,0,1
316,1.0,3,26.0,0,0,7.8542,0,1,0,0,0,1
317,1.0,2,24.0,1,0,26.0,1,0,0,0,0,1
318,0.0,2,54.0,0,0,14.0,0,1,1,0,0,1
319,1.0,1,31.0,0,2,164.8667,2,0,0,0,0,1
320,1.0,1,40.0,1,1,134.5,2,0,0,1,0,0
321,0.0,3,22.0,0,0,7.25,0,1,1,0,0,1
322,0.0,3,27.0,0,0,7.8958,0,1,1,0,0,1
323,1.0,2,30.0,0,0,12.35,0,1,0,0,1,0
324,1.0,2,22.0,1,1,29.0,2,0,0,0,0,1
325,0.0,3,25.962263610315187,8,2,69.55,10,0,1,0,0,1
326,1.0,1,36.0,0,0,135.6333,0,1,0,1,0,0
327,0.0,3,61.0,0,0,6.2375,0,1,1,0,0,1
328,1.0,2,36.0,0,0,13.0,0,1,0,0,0,1
329,1.0,3,31.0,1,1,20.525,2,0,0,0,0,1
330,1.0,1,16.0,0,1,57.9792,1,0,0,1,0,0
331,1.0,3,22.185328947368422,2,0,23.25,2,0,0,0,1,0
332,0.0,1,45.5,0,0,28.5,0,1,1,0,0,1
333,0.0,1,38.0,0,1,153.4625,1,0,1,0,0,1
334,0.0,3,16.0,2,0,18.0,2,0,1,0,0,1
335,1.0,1,37.037593984962406,1,0,133.65,1,0,0,0,0,1
336,0.0,3,25.962263610315187,0,0,7.8958,0,1,1,0,0,1
337,0.0,1,29.0,1,0,66.6,1,0,1,0,0,1
338,1.0,1,41.0,0,0,134.5,0,1,0,1,0,0
339,1.0,3,45.0,0,0,8.05,0,1,1,0,0,1
340,0.0,1,45.0,0,0,35.5,0,1,1,0,0,1
341,1.0,2,2.0,1,1,26.0,2,0,1,0,0,1
342,1.0,1,24.0,3,2,263.0,5,0,0,0,0,1
343,0.0,2,28.0,0,0,13.0,0,1,1,0,0,1
344,0.0,2,25.0,0,0,13.0,0,1,1,0,0,1
345,0.0,2,36.0,0,0,13.0,0,1,1,0,0,1
346,1.0,2,24.0,0,0,13.0,0,1,0,0,0,1
347,1.0,2,40.0,0,0,13.0,0,1,0,0,0,1
348,1.0,3,22.185328947368422,1,0,16.1,1,0,0,0,0,1
349,1.0,3,3.0,1,1,15.9,2,0,1,0,0,1
350,0.0,3,42.0,0,0,8.6625,0,1,1,0,0,1
351,0.0,3,23.0,0,0,9.225,0,1,1,0,0,1
352,0.0,1,41.02927152317881,0,0,35.0,0,1,1,0,0,1
353,0.0,3,15.0,1,1,7.2292,2,0,1,1,0,0
354,0.0,3,25.0,1,0,17.8,1,0,1,0,0,1
355,0.0,3,25.962263610315187,0,0,7.225,0,1,1,1,0,0
356,0.0,3,28.0,0,0,9.5,0,1,1,0,0,1
357,1.0,1,22.0,0,1,55.0,1,0,0,0,0,1
358,0.0,2,38.0,0,0,13.0,0,1,0,0,0,1
359,1.0,3,22.185328947368422,0,0,7.8792,0,1,0,0,1,0
360,1.0,3,22.185328947368422,0,0,7.8792,0,1,0,0,1,0
361,0.0,3,40.0,1,4,27.9,5,0,1,0,0,1
362,0.0,2,29.0,1,0,27.7208,1,0,1,1,0,0
363,0.0,3,45.0,0,1,14.4542,1,0,0,1,0,0
364,0.0,3,35.0,0,0,7.05,0,1,1,0,0,1
365,0.0,3,25.962263610315187,1,0,15.5,1,0,1,0,1,0
366,0.0,3,30.0,0,0,7.25,0,1,1,0,0,1
367,1.0,1,60.0,1,0,75.25,1,0,0,1,0,0
368,1.0,3,22.185328947368422,0,0,7.2292,0,1,0,1,0,0
369,1.0,3,22.185328947368422,0,0,7.75,0,1,0,0,1,0
370,1.0,1,24.0,0,0,69.3,0,1,0,1,0,0
371,1.0,1,25.0,1,0,55.4417,1,0,1,1,0,0
372,0.0,3,18.0,1,0,6.4958,1,0,1,0,0,1
373,0.0,3,19.0,0,0,8.05,0,1,1,0,0,1
374,0.0,1,22.0,0,0,135.6333,0,1,1,1,0,0
375,0.0,3,3.0,3,1,21.075,4,0,0,0,0,1
376,1.0,1,37.037593984962406,1,0,82.1708,1,0,0,1,0,0
377,1.0,3,22.0,0,0,7.25,0,1,0,0,0,1
378,0.0,1,27.0,0,2,211.5,2,0,1,1,0,0
379,0.0,3,20.0,0,0,4.0125,0,1,1,1,0,0
380,0.0,3,19.0,0,0,7.775,0,1,1,0,0,1
381,1.0,1,42.0,0,0,227.525,0,1,0,1,0,0
382,1.0,3,1.0,0,2,15.7417,2,0,0,1,0,0
383,0.0,3,32.0,0,0,7.925,0,1,1,0,0,1
384,1.0,1,35.0,1,0,52.0,1,0,0,0,0,1
385,0.0,3,25.962263610315187,0,0,7.8958,0,1,1,0,0,1
386,0.0,2,18.0,0,0,73.5,0,1,1,0,0,1
387,0.0,3,1.0,5,2,46.9,7,0,1,0,0,1
388,1.0,2,36.0,0,0,13.0,0,1,0,0,0,1
389,0.0,3,25.962263610315187,0,0,7.7292,0,1,1,0,1,0
390,1.0,2,17.0,0,0,12.0,0,1,0,1,0,0
391,1.0,1,36.0,1,2,120.0,3,0,1,0,0,1
392,1.0,3,21.0,0,0,7.7958,0,1,1,0,0,1
393,0.0,3,28.0,2,0,7.925,2,0,1,0,0,1
394,1.0,1,23.0,1,0,113.275,1,0,0,1,0,0
395,1.0,3,24.0,0,2,16.7,2,0,0,0,0,1
396,0.0,3,22.0,0,0,7.7958,0,1,1,0,0,1
397,0.0,3,31.0,0,0,7.8542,0,1,0,0,0,1
398,0.0,2,46.0,0,0,26.0,0,1,1,0,0,1
399,0.0,2,23.0,0,0,10.5,0,1,1,0,0,1
400,1.0,2,28.0,0,0,12.65,0,1,0,0,0,1
401,1.0,3,39.0,0,0,7.925,0,1,1,0,0,1
402,0.0,3,26.0,0,0,8.05,0,1,1,0,0,1
403,0.0,3,21.0,1,0,9.825,1,0,0,0,0,1
404,0.0,3,28.0,1,0,15.85,1,0,1,0,0,1
405,0.0,3,20.0,0,0,8.6625,0,1,0,0,0,1
406,0.0,2,34.0,1,0,21.0,1,0,1,0,0,1
407,0.0,3,51.0,0,0,7.75,0,1,1,0,0,1
408,1.0,2,3.0,1,1,18.75,2,0,1,0,0,1
409,0.0,3,21.0,0,0,7.775,0,1,1,0,0,1
410,0.0,3,22.185328947368422,3,1,25.4667,4,0,0,0,0,1
411,0.0,3,25.962263610315187,0,0,7.8958,0,1,1,0,0,1
412,0.0,3,25.962263610315187,0,0,6.8583,0,1,1,0,1,0
413,1.0,1,33.0,1,0,90.0,1,0,0,0,1,0
414,0.0,2,30.815379746835443,0,0,0.0,0,1,1,0,0,1
415,1.0,3,44.0,0,0,7.925,0,1,1,0,0,1
416,0.0,3,22.185328947368422,0,0,8.05,0,1,0,0,0,1
417,1.0,2,34.0,1,1,32.5,2,0,0,0,0,1
418,1.0,2,18.0,0,2,13.0,2,0,0,0,0,1
